customer_id,invoice_id,payment_id,customer_segment,credit_limit,invoice_date,due_date,payment_term_days,invoice_amount,amount_paid,balance_due,invoice_status,late_payment,payment_date,payment_amount
CUST-000566,INV-0066546,PAY-0070319,Enterprise,107227.99,2025-11-30,2025-12-30,30,35.06,35.06,0.0,Paid,False,2025-12-24,35.06
CUST-000566,INV-0066547,PAY-0070320,Enterprise,107227.99,2025-11-24,2025-12-24,30,816.34,816.34,0.0,Paid,False,2025-12-16,816.34
CUST-000566,INV-0066548,PAY-0070321,Enterprise,107227.99,2025-11-29,2025-12-29,30,498.86,498.86,0.0,Paid,False,2025-12-27,498.86
CUST-000571,INV-0066549,,Mid-Market,67412.74,2025-11-28,2026-01-12,45,223.79,0.0,223.79,Unpaid,False,,
CUST-000575,INV-0066550,,Small Business,11551.11,2025-11-28,2025-12-13,15,53.85,0.0,53.85,Overdue,True,,
CUST-000576,INV-0066551,PAY-0070322,Mid-Market,20449.01,2025-11-27,2026-01-11,45,1049.16,1049.16,0.0,Paid,False,2026-01-01,1049.16
CUST-000577,INV-0066552,PAY-0070323,Small Business,1332.21,2025-11-25,2025-12-25,30,1318.58,1318.58,0.0,Paid,True,2026-01-01,1318.58
CUST-000585,INV-0066553,PAY-0070324,Mid-Market,13073.17,2025-11-27,2026-01-11,45,253.81,253.81,0.0,Paid,False,2026-01-01,253.81
CUST-000596,INV-0066554,PAY-0070325,Small Business,14315.18,2025-11-28,2025-12-28,30,418.55,418.55,0.0,Paid,False,2025-12-22,418.55
CUST-000597,INV-0066555,PAY-0070326,Mid-Market,41864.97,2025-11-24,2025-12-24,30,1668.03,1668.03,0.0,Paid,False,2025-12-22,1668.03
CUST-000597,INV-0066556,PAY-0070327,Mid-Market,41864.97,2025-11-29,2025-12-29,30,71.28,71.28,0.0,Paid,True,2026-01-01,71.28
CUST-000607,INV-0066557,PAY-0070328,Mid-Market,58042.39,2025-11-27,2025-12-27,30,126.64,126.64,0.0,Paid,False,2025-12-27,126.64
CUST-000612,INV-0066558,PAY-0070329,Mid-Market,18329.91,2025-11-27,2026-01-11,45,2109.8,2109.8,0.0,Paid,False,2026-01-01,2109.8
CUST-000625,INV-0066559,PAY-0070330,Enterprise,205995.68,2025-11-28,2026-01-12,45,302.43,302.43,0.0,Paid,False,2026-01-01,302.43
CUST-000628,INV-0066560,PAY-0070331,Enterprise,399259.56,2025-11-25,2025-12-25,30,347.91,347.91,0.0,Paid,False,2025-12-18,347.91
CUST-000628,INV-0066561,PAY-0070332,Enterprise,399259.56,2025-11-26,2025-12-26,30,5535.93,5535.93,0.0,Paid,False,2025-12-24,5535.93
CUST-000629,INV-0066562,PAY-0070333,Small Business,10011.05,2025-11-28,2026-01-12,45,43.68,43.68,0.0,Paid,False,2026-01-01,43.68
CUST-000631,INV-0066563,,Small Business,7435.88,2025-11-24,2025-12-09,15,598.1,0.0,598.1,Overdue,True,,
CUST-000631,INV-0066564,,Small Business,7435.88,2025-12-01,2025-12-16,15,26.9,0.0,26.9,Overdue,True,,
CUST-000633,INV-0066565,PAY-0070334,Mid-Market,41165.14,2025-11-28,2026-01-12,45,86.67,86.67,0.0,Paid,False,2026-01-01,86.67
CUST-000633,INV-0066566,PAY-0070335,Mid-Market,41165.14,2025-11-25,2026-01-09,45,1199.32,1199.32,0.0,Paid,False,2026-01-01,1199.32
CUST-000634,INV-0066567,PAY-0070336,Small Business,11685.85,2025-11-30,2025-12-30,30,85.78,85.78,0.0,Paid,False,2025-12-25,85.78
CUST-000640,INV-0066568,PAY-0070337,Enterprise,91464.17,2025-11-24,2026-01-23,60,455.35,455.35,0.0,Paid,False,2026-01-01,455.35
CUST-000640,INV-0066569,,Enterprise,91464.17,2025-11-29,2026-01-28,60,165.4,0.0,165.4,Unpaid,False,,
CUST-000640,INV-0066570,PAY-0070338,Enterprise,91464.17,2025-11-27,2026-01-26,60,373.23,373.23,0.0,Paid,False,2026-01-01,373.23
CUST-000642,INV-0066571,PAY-0070339,Enterprise,371414.82,2025-11-28,2026-01-12,45,809.25,809.25,0.0,Paid,False,2026-01-01,809.25
CUST-000642,INV-0066572,PAY-0070340,Enterprise,371414.82,2025-11-26,2026-01-10,45,1972.37,1972.37,0.0,Paid,False,2025-12-31,1972.37
CUST-000644,INV-0066573,PAY-0070341,Mid-Market,37692.9,2025-11-30,2025-12-30,30,526.4,526.4,0.0,Paid,False,2025-12-20,526.4
CUST-000645,INV-0066574,PAY-0070342,Mid-Market,35915.93,2025-11-28,2026-01-12,45,922.99,922.99,0.0,Paid,False,2026-01-01,922.99
CUST-000645,INV-0066575,PAY-0070343,Mid-Market,35915.93,2025-11-24,2026-01-08,45,497.57,497.57,0.0,Paid,False,2025-12-30,497.57
CUST-000648,INV-0066576,PAY-0070344,Mid-Market,62075.43,2025-11-26,2025-12-26,30,422.94,422.94,0.0,Paid,False,2025-12-17,422.94
CUST-000649,INV-0066577,PAY-0070345,Small Business,4349.53,2025-11-24,2025-12-09,15,28.44,28.44,0.0,Paid,True,2025-12-15,28.44
CUST-000650,INV-0066578,PAY-0070346,Mid-Market,27687.3,2025-11-28,2026-01-12,45,1212.09,1212.09,0.0,Paid,False,2026-01-01,1212.09
CUST-000652,INV-0066579,PAY-0070347,Small Business,9218.1,2025-11-24,2025-12-24,30,234.32,234.32,0.0,Paid,False,2025-12-18,234.32
CUST-000654,INV-0066580,PAY-0070348,Mid-Market,44979.35,2025-11-29,2025-12-29,30,427.61,427.61,0.0,Paid,False,2025-12-21,427.61
CUST-000657,INV-0066581,PAY-0070349,Mid-Market,44895.45,2025-11-26,2025-12-26,30,2438.61,2438.61,0.0,Paid,True,2026-01-01,2438.61
CUST-000657,INV-0066582,,Mid-Market,44895.45,2025-11-29,2025-12-29,30,574.62,0.0,574.62,Overdue,True,,
CUST-000659,INV-0066583,PAY-0070350,Mid-Market,15770.87,2025-11-28,2026-01-12,45,264.16,264.16,0.0,Paid,False,2026-01-01,264.16
CUST-000661,INV-0066584,PAY-0070351,Small Business,1420.82,2025-11-27,2025-12-27,30,1582.15,1582.15,0.0,Paid,True,2026-01-01,1582.15
CUST-000669,INV-0066585,PAY-0070352,Small Business,6417.5,2025-11-24,2025-12-24,30,237.31,237.31,0.0,Paid,True,2026-01-01,237.31
CUST-000675,INV-0066586,PAY-0070353,Small Business,1201.29,2025-11-27,2025-12-12,15,199.34,199.34,0.0,Paid,False,2025-12-03,199.34
CUST-000680,INV-0066587,PAY-0070354,Small Business,9711.46,2025-11-25,2025-12-25,30,239.28,141.17,98.11,Overdue,True,2025-12-25,141.17
CUST-000683,INV-0066588,PAY-0070355,Mid-Market,39474.36,2025-11-27,2025-12-12,15,108.95,108.95,0.0,Paid,True,2025-12-25,108.95
CUST-000686,INV-0066589,,Small Business,11351.49,2025-11-29,2025-12-29,30,88.58,0.0,88.58,Overdue,True,,
CUST-000688,INV-0066590,PAY-0070356,Mid-Market,13649.08,2025-11-29,2025-12-14,15,6006.29,6006.29,0.0,Paid,False,2025-12-09,6006.29
CUST-000688,INV-0066591,PAY-0070357,Mid-Market,13649.08,2025-11-28,2025-12-13,15,1398.29,1398.29,0.0,Paid,False,2025-12-08,1398.29
CUST-000688,INV-0066592,PAY-0070358,Mid-Market,13649.08,2025-11-24,2025-12-09,15,555.95,555.95,0.0,Paid,False,2025-11-29,555.95
CUST-000689,INV-0066593,PAY-0070359,Mid-Market,38019.42,2025-11-24,2025-12-09,15,677.78,677.78,0.0,Paid,False,2025-11-29,677.78
CUST-000690,INV-0066594,PAY-0070360,Enterprise,169708.55,2025-11-29,2026-01-28,60,379.79,379.79,0.0,Paid,False,2026-01-01,379.79
CUST-000690,INV-0066595,PAY-0070361,Enterprise,169708.55,2025-11-26,2026-01-25,60,358.89,358.89,0.0,Paid,False,2026-01-01,358.89
CUST-000698,INV-0066596,PAY-0070362,Mid-Market,62627.31,2025-11-27,2025-12-27,30,22.32,22.32,0.0,Paid,False,2025-12-17,22.32
CUST-000698,INV-0066597,PAY-0070363,Mid-Market,62627.31,2025-11-28,2025-12-28,30,123.75,123.75,0.0,Paid,False,2025-12-28,123.75
CUST-000703,INV-0066598,PAY-0070364,Enterprise,440988.44,2025-11-28,2025-12-13,15,11893.1,11893.1,0.0,Paid,False,2025-12-13,11893.1
CUST-000705,INV-0066599,PAY-0070365,Mid-Market,44945.84,2025-11-28,2026-01-12,45,236.26,236.26,0.0,Paid,False,2026-01-01,236.26
CUST-000705,INV-0066600,PAY-0070366,Mid-Market,44945.84,2025-11-25,2026-01-09,45,95.38,95.38,0.0,Paid,False,2026-01-01,95.38
CUST-000707,INV-0066601,PAY-0070367,Enterprise,123105.85,2025-11-30,2025-12-15,15,63.0,63.0,0.0,Paid,True,2025-12-21,63.0
CUST-000707,INV-0066602,,Enterprise,123105.85,2025-11-25,2025-12-10,15,435.0,0.0,435.0,Overdue,True,,
CUST-000714,INV-0066603,PAY-0070368,Small Business,5196.68,2025-11-26,2026-01-10,45,1360.44,1360.44,0.0,Paid,False,2026-01-01,1360.44
CUST-000715,INV-0066604,PAY-0070369,Mid-Market,21230.62,2025-11-24,2025-12-24,30,285.06,285.06,0.0,Paid,False,2025-12-21,285.06
CUST-000716,INV-0066605,PAY-0070370,Small Business,4068.25,2025-11-28,2025-12-28,30,27.82,27.82,0.0,Paid,False,2025-12-22,27.82
CUST-000716,INV-0066606,PAY-0070371,Small Business,4068.25,24-11-2025,2025-12-24,30,1126.91,1126.91,0.0,Paid,False,2025-12-14,1126.91
CUST-000717,INV-0066607,PAY-0070372,Small Business,13077.93,2025-11-27,2025-12-12,15,350.56,350.56,0.0,Paid,False,2025-12-04,350.56
CUST-000720,INV-0066608,,Enterprise,280151.3,11/28/2025,2025-12-28,30,6093.52,0.0,6093.52,Overdue,True,,
CUST-000720,INV-0066609,PAY-0070373,Enterprise,280151.3,2025-11-25,2025-12-25,30,85.11,85.11,0.0,Paid,True,2025-12-24,33.72
CUST-000720,INV-0066609,PAY-0070374,Enterprise,280151.3,2025-11-25,2025-12-25,30,85.11,85.11,0.0,Paid,True,2026-01-01,51.39
CUST-000724,INV-0066610,PAY-0070375,Mid-Market,55532.42,2025-11-25,2025-12-25,30,1586.65,1586.65,0.0,Paid,True,2025-12-28,1586.65
CUST-000727,INV-0066611,PAY-0070376,Enterprise,339528.32,2025-11-25,2026-01-09,45,354.5,354.5,0.0,Paid,False,2026-01-01,354.5
CUST-000735,INV-0066612,PAY-0070377,Small Business,3761.37,2025-11-24,2025-12-24,30,847.95,847.95,0.0,Paid,True,2026-01-01,847.95
CUST-000739,INV-0066613,,Small Business,8733.47,2025-11-27,2025-12-27,30,76.09,0.0,76.09,Overdue,True,,
CUST-000743,INV-0066614,PAY-0070378,Mid-Market,42627.36,2025-11-26,2026-01-10,45,490.07,490.07,0.0,Paid,False,2025-12-31,490.07
CUST-000745,INV-0066615,PAY-0070379,Small Business,9718.24,2025-11-24,2025-12-24,30,272.9,272.9,0.0,Paid,False,2025-12-15,272.9
CUST-000748,INV-0066616,PAY-0070380,Small Business,3848.88,2025-11-25,2025-12-10,15,628.68,628.68,0.0,Paid,True,2026-01-01,628.68
CUST-000749,INV-0066617,,Mid-Market,11300.86,2025-11-25,2025-12-10,15,200.71,0.0,200.71,Overdue,True,,
CUST-000749,INV-0066618,PAY-0070381,Mid-Market,11300.86,2025-11-26,2025-12-11,15,656.8,656.8,0.0,Paid,False,2025-12-05,656.8
CUST-000749,INV-0066619,PAY-0070382,Mid-Market,11300.86,2025-11-26,2025-12-11,15,164.74,164.74,0.0,Paid,False,2025-12-06,164.74
CUST-000754,INV-0066620,PAY-0070383,Small Business,2782.57,2025-11-25,2025-12-10,15,179.38,179.38,0.0,Paid,False,2025-12-07,179.38
CUST-000757,INV-0066621,PAY-0070384,Enterprise,193338.11,2025-11-30,2025-12-30,30,533.58,533.58,0.0,Paid,False,2025-12-28,533.58
CUST-000765,INV-0066622,PAY-0070385,Small Business,8937.36,2025-11-26,2026-01-10,45,1497.16,1497.16,0.0,Paid,False,2026-01-01,1497.16
CUST-000766,INV-0066623,PAY-0070386,Mid-Market,68046.71,2025-11-26,2025-12-26,30,157.52,157.52,0.0,Paid,False,2025-12-20,157.52
CUST-000770,INV-0066624,PAY-0070387,Enterprise,257539.97,2025-11-26,2026-01-25,60,112.36,112.36,0.0,Paid,False,2026-01-01,112.36
CUST-000770,INV-0066625,,Enterprise,257539.97,2025-11-25,2026-01-24,60,176.31,0.0,176.31,Unpaid,False,,
CUST-000772,INV-0066626,PAY-0070388,Enterprise,115869.31,2025-11-26,2026-01-10,45,775.61,345.77,429.84,Partially Paid,False,2026-01-01,345.77
CUST-000772,INV-0066627,PAY-0070389,Enterprise,115869.31,2025-11-25,2026-01-09,45,294.29,294.29,0.0,Paid,False,2025-12-31,294.29
CUST-000772,INV-0066628,,Enterprise,115869.31,2025-11-28,2026-01-12,45,642.93,0.0,642.93,Unpaid,False,,
CUST-000780,INV-0066629,PAY-0070390,Small Business,5984.62,2025-11-27,2025-12-27,30,7205.72,7205.72,0.0,Paid,False,2025-12-24,7205.72
CUST-000780,INV-0066630,PAY-0070391,Small Business,5984.62,2025-11-26,2025-12-26,30,102.12,43.59,58.53,Overdue,True,2025-12-26,43.59
CUST-000785,INV-0066631,PAY-0070392,Mid-Market,62230.42,2025-11-24,2025-12-24,30,2104.1,2104.1,0.0,Paid,False,2025-12-23,2104.1
CUST-000788,INV-0066632,PAY-0070393,Mid-Market,55476.33,25-11-2025,2025-12-25,30,689.39,689.39,0.0,Paid,False,2025-12-19,689.39
CUST-000790,INV-0066633,PAY-0070394,Enterprise,119611.63,2025-12-01,2026-01-15,45,188.9,188.9,0.0,Paid,False,2026-01-01,188.9
CUST-000790,INV-0066634,PAY-0070395,Enterprise,119611.63,2025-11-26,2026-01-10,45,747.81,747.81,0.0,Paid,False,2026-01-01,747.81
CUST-000798,INV-0066635,PAY-0070396,Enterprise,341292.3,2025-11-26,2026-01-25,60,137.7,137.7,0.0,Paid,False,2026-01-01,137.7
CUST-000798,INV-0066636,PAY-0070397,Enterprise,341292.3,2025-11-28,2026-01-27,60,203.62,203.62,0.0,Paid,False,2026-01-01,203.62
CUST-000799,INV-0066637,PAY-0070398,Enterprise,444999.5,2025-11-25,2025-12-25,30,422.22,422.22,0.0,Paid,False,2025-12-16,422.22
CUST-000801,INV-0066638,PAY-0070399,Mid-Market,45247.74,2025-11-26,2025-12-26,30,286.05,286.05,0.0,Paid,False,2025-12-17,286.05
CUST-000801,INV-0066639,PAY-0070400,Mid-Market,45247.74,2025-11-30,2025-12-30,30,84.48,84.48,0.0,Paid,False,2025-12-20,84.48
CUST-000807,INV-0066640,PAY-0070401,Enterprise,261357.37,2025-11-24,2026-01-08,45,262.06,262.06,0.0,Paid,False,2025-12-30,262.06
CUST-000809,INV-0066641,PAY-0070402,Small Business,12518.47,2025-11-26,2025-12-11,15,56.12,56.12,0.0,Paid,False,2025-12-04,56.12
CUST-000810,INV-0066642,,Small Business,8070.08,2025-11-28,2025-12-28,30,1062.23,0.0,1062.23,Overdue,True,,
CUST-000812,INV-0066643,PAY-0070403,Mid-Market,35426.5,2025-11-27,2026-01-11,45,375.83,375.83,0.0,Paid,False,2026-01-01,375.83
CUST-000817,INV-0066644,PAY-0070404,Mid-Market,37622.19,2025-11-25,2025-12-10,15,1327.46,1327.46,0.0,Paid,True,2025-12-05,609.34
CUST-000817,INV-0066644,PAY-0070405,Mid-Market,37622.19,2025-11-25,2025-12-10,15,1327.46,1327.46,0.0,Paid,True,2025-12-31,718.12
CUST-000826,INV-0066645,PAY-0070406,Mid-Market,37989.29,2025-11-26,2025-12-26,30,1144.86,1144.86,0.0,Paid,False,2025-12-25,1144.86
CUST-000832,INV-0066646,PAY-0070407,Small Business,11559.54,2025-11-25,2025-12-10,15,250.52,250.52,0.0,Paid,False,2025-12-09,250.52
CUST-000834,INV-0066647,PAY-0070408,Small Business,9552.85,2025-12-01,2025-12-16,15,417.95,417.95,0.0,Paid,True,2026-01-01,417.95
CUST-000839,INV-0066648,PAY-0070409,Mid-Market,40994.47,2025-11-24,2025-12-24,30,779.85,779.85,0.0,Paid,False,2025-12-17,779.85
CUST-000839,INV-0066649,PAY-0070410,Mid-Market,40994.47,2025-11-24,2025-12-24,30,593.64,593.64,0.0,Paid,False,2025-12-14,593.64
CUST-000841,INV-0066650,PAY-0070411,Small Business,10889.45,2025-11-28,2025-12-28,30,399.57,399.57,0.0,Paid,False,2025-12-26,399.57
CUST-000841,INV-0066651,PAY-0070412,Small Business,10889.45,2025-11-27,2025-12-27,30,144.67,144.67,0.0,Paid,False,2025-12-21,144.67
CUST-000843,INV-0066652,PAY-0070413,Mid-Market,39678.32,2025-11-28,2026-01-12,45,15.43,15.43,0.0,Paid,False,2026-01-01,15.43
CUST-000843,INV-0066653,PAY-0070414,Mid-Market,39678.32,2025-11-28,2026-01-12,45,155.94,155.94,0.0,Paid,False,2026-01-01,155.94
CUST-000844,INV-0066654,PAY-0070415,Small Business,13177.99,11/27/2025,2025-12-12,15,110.28,110.28,0.0,Paid,False,2025-12-04,110.28
CUST-000844,INV-0066655,PAY-0070416,Small Business,13177.99,2025-11-30,2025-12-15,15,251.37,251.37,0.0,Paid,False,2025-12-08,251.37
CUST-000849,INV-0066656,PAY-0070417,Mid-Market,11253.55,2025-11-28,2025-12-28,30,84.98,84.98,0.0,Paid,False,2025-12-26,84.98
CUST-000850,INV-0066657,,Small Business,10356.6,11/29/2025,2025-12-29,30,121.37,0.0,121.37,Overdue,True,,
CUST-000854,INV-0066658,PAY-0070418,Small Business,6194.68,2025-11-30,2025-12-30,30,687.68,687.68,0.0,Paid,False,2025-12-21,687.68
CUST-000859,INV-0066659,PAY-0070419,Small Business,14148.53,2025-11-26,2025-12-11,15,2099.8,2099.8,0.0,Paid,False,2025-12-11,2099.8
CUST-000861,INV-0066660,PAY-0070420,Enterprise,454262.01,2025-11-29,2026-01-13,45,471.63,471.63,0.0,Paid,False,2026-01-01,471.63
CUST-000864,INV-0066661,PAY-0070421,Small Business,1655.19,2025-11-29,2025-12-14,15,2428.7,2428.7,0.0,Paid,False,2025-12-13,2428.7
CUST-000866,INV-0066662,PAY-0070422,Enterprise,370259.2,2025-11-26,2026-01-10,45,494.11,494.11,0.0,Paid,False,2026-01-01,494.11
CUST-000869,INV-0066663,PAY-0070423,Mid-Market,61693.42,2025-11-29,2026-01-13,45,259.67,259.67,0.0,Paid,False,2026-01-01,259.67
CUST-000873,INV-0066664,PAY-0070424,Small Business,12128.82,2025-11-27,2025-12-27,30,1372.58,1372.58,0.0,Paid,False,2025-12-19,1372.58
CUST-000878,INV-0066665,PAY-0070425,Mid-Market,28946.64,2025-11-29,2025-12-29,30,311.71,311.71,0.0,Paid,False,2025-12-26,311.71
CUST-000883,INV-0066666,PAY-0070426,Enterprise,341354.68,2025-11-25,2026-01-09,45,383.65,383.65,0.0,Paid,False,2026-01-01,383.65
CUST-000884,INV-0066667,PAY-0070427,Small Business,1137.89,2025-11-25,2025-12-25,30,60.96,35.66,25.3,Overdue,True,2025-12-21,35.66
CUST-000885,INV-0066668,PAY-0070428,Small Business,11585.0,2025-11-24,2025-12-24,30,38.35,38.35,0.0,Paid,False,2025-12-21,38.35
CUST-000890,INV-0066669,PAY-0070429,Small Business,3122.68,2025-11-28,2025-12-28,30,690.97,690.97,0.0,Paid,False,2025-12-26,690.97
CUST-000895,INV-0066670,PAY-0070430,Mid-Market,36738.33,2025-11-30,2025-12-30,30,36.76,36.76,0.0,Paid,True,2026-01-01,36.76
CUST-000895,INV-0066671,PAY-0070431,Mid-Market,36738.33,2025-11-26,2025-12-26,30,86.22,86.22,0.0,Paid,False,2025-12-16,86.22
CUST-000895,INV-0066672,PAY-0070432,Mid-Market,36738.33,2025-11-28,2025-12-28,30,65.26,65.26,0.0,Paid,False,2025-12-23,65.26
CUST-000896,INV-0066673,PAY-0070433,Mid-Market,46834.2,2025-11-28,2026-01-12,45,2984.66,2984.66,0.0,Paid,False,2026-01-01,2984.66
CUST-000897,INV-0066674,PAY-0070434,Mid-Market,17581.15,2025-11-25,2026-01-09,45,1423.68,1423.68,0.0,Paid,False,2026-01-01,1423.68
CUST-000902,INV-0066675,PAY-0070435,Mid-Market,36859.34,2025-11-27,2026-01-11,45,5048.59,5048.59,0.0,Paid,False,2026-01-01,5048.59
CUST-000906,INV-0066676,PAY-0070436,Mid-Market,36148.09,2025-11-25,2025-12-10,15,1417.3,1417.3,0.0,Paid,False,2025-12-02,1417.3
CUST-000907,INV-0066677,,Small Business,11420.08,2025-11-27,2025-12-27,30,198.93,0.0,198.93,Overdue,True,,
CUST-000907,INV-0066678,PAY-0070437,Small Business,11420.08,2025-11-30,2025-12-30,30,83.2,83.2,0.0,Paid,True,2026-01-01,83.2
CUST-000908,INV-0066679,PAY-0070438,Enterprise,498132.27,2025-11-24,2025-12-09,15,592.72,592.72,0.0,Paid,True,2025-12-06,282.47
CUST-000908,INV-0066679,PAY-0070439,Enterprise,498132.27,2025-11-24,2025-12-09,15,592.72,592.72,0.0,Paid,True,2025-12-22,310.25
CUST-000908,INV-0066680,PAY-0070440,Enterprise,498132.27,2025-11-27,2025-12-12,15,209.47,209.47,0.0,Paid,False,2025-12-04,209.47
CUST-000911,INV-0066681,PAY-0070441,Enterprise,266834.44,2025-11-25,2025-12-25,30,180.24,180.24,0.0,Paid,False,2025-12-23,180.24
CUST-000913,INV-0066682,PAY-0070442,Mid-Market,56444.0,30-11-2025,2025-12-15,15,1436.47,1436.47,0.0,Paid,True,2025-12-24,1436.47
CUST-000920,INV-0066683,PAY-0070443,Small Business,8531.2,2025-11-26,2026-01-10,45,196.35,196.35,0.0,Paid,False,2026-01-01,196.35
CUST-000925,INV-0066684,PAY-0070444,Mid-Market,31988.52,2025-11-29,2025-12-14,15,167.7,167.7,0.0,Paid,False,2025-12-11,167.7
CUST-000935,INV-0066685,PAY-0070445,Mid-Market,39869.13,2025-11-28,2025-12-28,30,1365.2,1365.2,0.0,Paid,False,2025-12-22,1365.2
CUST-000936,INV-0066686,PAY-0070446,Mid-Market,74165.26,2025-11-25,2025-12-25,30,1464.63,1464.63,0.0,Paid,False,2025-12-25,1464.63
CUST-000939,INV-0066687,PAY-0070447,Mid-Market,56740.31,2025-11-27,2025-12-27,30,274.31,274.31,0.0,Paid,True,2026-01-01,274.31
CUST-000941,INV-0066688,PAY-0070448,Enterprise,92663.12,2025-11-25,2025-12-25,30,2861.93,2861.93,0.0,Paid,False,2025-12-15,2861.93
CUST-000942,INV-0066689,PAY-0070449,Small Business,6094.6,2025-11-26,2025-12-26,30,115.24,115.24,0.0,Paid,False,2025-12-25,115.24
CUST-000942,INV-0066690,PAY-0070450,Small Business,6094.6,2025-11-25,2025-12-25,30,27.23,27.23,0.0,Paid,False,2025-12-17,27.23
CUST-000942,INV-0066691,,Small Business,6094.6,2025-11-25,2025-12-25,30,1255.53,0.0,1255.53,Overdue,True,,
CUST-000945,INV-0066692,PAY-0070451,Mid-Market,57927.56,2025-11-30,2026-01-14,45,1840.6,1840.6,0.0,Paid,False,2026-01-01,1840.6
CUST-000948,INV-0066693,PAY-0070452,Mid-Market,47062.38,2025-11-25,2025-12-10,15,1173.77,1173.77,0.0,Paid,True,2025-12-30,1173.77
CUST-000950,INV-0066694,PAY-0070453,Mid-Market,40358.6,2025-11-28,2025-12-28,30,3859.64,3859.64,0.0,Paid,False,2025-12-20,3859.64
CUST-000953,INV-0066695,PAY-0070454,Mid-Market,37137.46,2025-11-26,2025-12-26,30,602.58,602.58,0.0,Paid,False,2025-12-21,602.58
CUST-000955,INV-0066696,PAY-0070455,Enterprise,252129.55,2025-11-25,2025-12-10,15,544.05,544.05,0.0,Paid,False,2025-12-05,544.05
CUST-000955,INV-0066697,PAY-0070456,Enterprise,252129.55,2025-11-28,2025-12-13,15,594.55,594.55,0.0,Paid,False,2025-12-13,594.55
CUST-000955,INV-0066698,PAY-0070457,Enterprise,252129.55,2025-11-25,2025-12-10,15,1017.47,1017.47,0.0,Paid,False,2025-12-01,1017.47
CUST-000957,INV-0066699,PAY-0070458,Small Business,3390.98,2025-11-28,2025-12-28,30,1063.22,1063.22,0.0,Paid,False,2025-12-19,1063.22
CUST-000958,INV-0066700,PAY-0070459,Enterprise,239253.2,2025-11-28,2026-01-12,45,174.38,174.38,0.0,Paid,False,2026-01-01,174.38
CUST-000958,INV-0066701,PAY-0070460,Enterprise,239253.2,2025-11-25,2026-01-09,45,456.44,456.44,0.0,Paid,False,2026-01-01,456.44
CUST-000960,INV-0066702,,Small Business,4895.82,2025-11-28,2025-12-28,30,588.39,588.39,0.0,Paid,True,,
CUST-000968,INV-0066703,PAY-0070462,Small Business,2240.75,2025-11-26,2026-01-10,45,711.61,711.61,0.0,Paid,False,2026-01-01,711.61
CUST-000975,INV-0066704,PAY-0070463,Mid-Market,53899.21,2025-11-26,2025-12-11,15,1986.33,1986.33,0.0,Paid,True,2025-12-08,1110.08
CUST-000975,INV-0066704,PAY-0070464,Mid-Market,53899.21,2025-11-26,2025-12-11,15,1986.33,1986.33,0.0,Paid,True,2025-12-30,876.25
CUST-000982,INV-0066705,PAY-0070465,Mid-Market,42924.68,2025-11-29,2025-12-29,30,297.09,297.09,0.0,Paid,False,2025-12-20,297.09
CUST-000985,INV-0066706,,Mid-Market,39980.41,2025-11-24,2026-01-08,45,2032.73,0.0,2032.73,Unpaid,False,,
CUST-000985,INV-0066707,PAY-0070466,Mid-Market,39980.41,2025-11-28,2026-01-12,45,1014.25,1014.25,0.0,Paid,False,2026-01-01,1014.25
CUST-000987,INV-0066708,PAY-0070467,Small Business,9742.7,2025-11-28,2025-12-13,15,3313.81,3313.81,0.0,Paid,False,2025-12-11,3313.81
CUST-000998,INV-0066709,,Enterprise,235319.16,2025-11-25,2026-01-09,45,374.25,0.0,374.25,Unpaid,False,,
CUST-000998,INV-0066710,PAY-0070468,Enterprise,235319.16,2025-11-29,2026-01-13,45,51.78,51.78,0.0,Paid,False,2026-01-01,51.78
CUST-001008,INV-0066711,PAY-0070469,Small Business,8508.8,2025-11-29,2026-01-13,45,363.69,363.69,0.0,Paid,False,2026-01-01,363.69
CUST-001014,INV-0066712,PAY-0070470,Enterprise,265011.87,2025-11-24,2026-01-08,45,87.1,87.1,0.0,Paid,False,2026-01-01,87.1
CUST-001015,INV-0066713,PAY-0070471,Enterprise,162507.82,2025-11-27,2026-01-11,45,452.88,452.88,0.0,Paid,False,2026-01-01,452.88
CUST-001015,INV-0066714,PAY-0070472,Enterprise,162507.82,2025-11-25,2026-01-09,45,176.15,176.15,0.0,Paid,False,2025-12-31,176.15
CUST-001017,INV-0066715,PAY-0070473,Mid-Market,12201.63,2025-11-29,2025-12-29,30,87.66,87.66,0.0,Paid,False,2025-12-29,87.66
CUST-001020,INV-0066716,PAY-0070474,Enterprise,50749.0,2025-11-28,2025-12-13,15,397.81,181.6,216.21,Overdue,True,2025-12-11,181.6
CUST-001021,INV-0066717,PAY-0070475,Small Business,13684.38,2025-11-30,2025-12-15,15,1463.55,1463.55,0.0,Paid,False,2025-12-06,1463.55
CUST-001026,INV-0066718,PAY-0070476,Enterprise,180283.44,2025-11-25,2025-12-25,30,994.38,994.38,0.0,Paid,False,2025-12-20,994.38
CUST-001030,INV-0066719,PAY-0070477,Small Business,13235.3,2025-11-24,2026-01-08,45,57.9,57.9,0.0,Paid,False,2025-12-30,57.9
CUST-001032,INV-0066720,PAY-0070478,Small Business,9348.74,2025-11-27,2025-12-12,15,1805.5,1805.5,0.0,Paid,True,2025-12-15,1805.5
CUST-001033,INV-0066721,PAY-0070479,Mid-Market,31237.64,2025-11-26,2026-01-10,45,83.38,83.38,0.0,Paid,False,2026-01-01,83.38
